H-107,H-108,H-109,H-110,H-111,IM-206,IM-208,IM-209,IM-210,UM-204,UM-208,UM-213,UM-214,UM-215
56.18201231248023,29.611401407393643,73.03638779002215,61.714416169148315,83.03140397846641,172.9365684494205,106.39529405047159,164.29058084640508,94.73224290211634,139.7666034692105,105.97299999249648,103.19050577409644,86.97014091906668,120.32872537103282
13.306266074008477,7.896373708638305,4.661897092980137,8.816345167021188,14.827036424726145,0.41671462276968796,2.5332212869159902,0,0,1.8471357286679804,0.6270591715532337,1.6379445360967688,1.0478330231212853,2.6504124531064495
0,0,0,0,0,66.67433964315008,0,0,0,196.4120991483619,160.52714791762781,135.94939649603182,153.50753788726828,131.9905401647012
0,0,0,0,0,6.250719341545319,2.5332212869159902,0,1.9735883937940906,3.0785595477799674,0.6270591715532337,0.5459815120322563,3.143499069363856,2.6504124531064495
0,0,0,0,0,590.0679058418782,319.1858821514148,250.5846233111835,400.6384439402004,233.3548137217215,159.27302957452133,146.86902673667694,104.25938580056788,89.05385842437671
4.435422024669492,0,0,0,0,0,0,0,0,0.6157119095559934,1.8811775146597007,2.1839260481290252,1.0478330231212853,2.1203299624851595
0,0,0,0,0,0,0,0,0,3.0785595477799674,12.541183431064672,14.195519312838663,17.289244881501208,11.13173230304709
0,0,0,0,0,0,0,0,0,1.8471357286679804,16.930597631937307,10.373648728612869,13.097912789016066,10.601649812425798
19.22016210690113,23.689121125914916,0,49.95928927978673,42.99840563170582,4.583860850466568,22.798991582243914,4.978502449891063,25.656649119323177,32.01701929691166,35.11531360698108,32.21290920990312,38.76982185548756,39.226104305975454
196.63704309368083,0,0,113.14309631010524,188.30336259402205,0,0,0,0,124.37380573031068,167.42479880471336,147.96098976074146,229.47543206356147,188.17928417055793
0,0,0,0,0,0,2.5332212869159902,0,0,16.624221558011822,21.320011832809943,27.299075601612813,17.289244881501208,28.094372002928367
0,0,108.7775988362032,14.693908611701978,25.205961922034447,226.69275478671025,288.7872267084229,285.4341404604209,374.9817948208772,298.6202761346568,223.8601242445044,333.5947038517086,232.61893113292533,195.60043903925597
4.435422024669492,167.797941308564,560.9816168552766,199.83715711914692,240.19799008056356,945.525479064422,785.298598943957,994.8707395698973,313.8005546132604,802.8883300610155,417.62140825445357,372.905372718031,182.32294602310364,369.4674959630391
0,0,0,0,0,0,0,0,0,16.00850964845583,38.877668636300484,42.58655793851599,59.20256580635262,45.587094193430936
106.45012859206781,0,60.604662208741786,77.87771564202049,1.4827036424726145,259.1964953627459,22.798991582243914,0,1.9735883937940906,171.16791085656618,77.75533727260097,98.27667216580613,108.97463440461367,105.4864156336367
29.569480164463283,0,0,51.42868014095693,72.65247848115811,81.25935144008915,103.8620727635556,110.35680430591856,134.20401077799815,83.73681969961511,67.72239052774923,75.89143017248362,78.5874767340964,71.56113623387414
0,0,0,0,0,0,0,0,0,313.39736196400065,290.9554556007004,464.63026673945006,536.4905078380981,176.51746937688955
7352.451242893795,4356.824193741185,2498.7768418373535,5768.828520954197,4673.481881073681,2053.1529463862526,2573.752827506646,0,1265.0701604220121,1110.1285729294561,2053.61878683684,1568.05890255664,2194.1623504159716,3619.933328452789
3081.1398331370738,3843.559902679695,3286.6374505509966,2168.820911087212,2258.157647485792,1548.094823589391,1545.264985018754,1437.9574576102018,1245.334276484071,68.34402196071527,27.59060354834228,35.48879828209666,34.578489763002416,36.57569185286901
186.28772503611867,227.02074412335128,240.86468313730708,148.40847697818998,220.92284272841957,298.78438452586624,172.25904751028733,282.9448892354754,211.1739581359677,149.61799402210642,124.15771596754026,117.93200659896735,111.59421696241688,131.9905401647012
2.956948016446328,3.9481868543191525,0,0,1.4827036424726145,4.583860850466568,5.0664425738319805,0,7.894353575176362,1.8471357286679804,0.6270591715532337,0,0,1.0601649812425797
0,0,0,0,0,196.27258732452304,43.06476187757183,58.082528582062395,136.17759917179225,155.15940120811035,110.36241419336912,126.1217292794512,110.02246742773495,83.7530335181638
0,0,0,0,0,0,10.132885147663961,0,29.603825906911357,13.545662010231856,20.065893489703477,26.753094089580557,20.432743950865063,22.26346460609418
0,0,0,0,0,0,0,0,0,3.6942714573359607,6.270591715532336,4.9138336082903065,2.6195825578032133,3.1804949437277394
0,0,0,0,0,0,0,0,7.894353575176362,14.777085829343843,31.35295857766168,31.12094618583861,38.245905343926914,55.128579024614154
20.698636115124298,0,0,13.224517750531781,42.99840563170582,18.33544340186627,0,0,106.57377326488088,82.50539588050313,61.45179881221689,143.5931376644834,105.30721882368917,113.96773548357733
0,0,0,0,0,0,0,0,0,611.4019261891015,728.6427573448575,471.18204488383714,381.41122041614784,467.5327567279777
419.8866183353786,349.414536607245,464.6357436003537,289.46999965052896,302.47154306441337,395.46217700843386,392.6492994719785,269.66888270243254,303.9326126442899,174.24647040434616,205.67540826946063,185.08773257893486,171.32069928033013,150.54342733644634
38.44032421380226,0,6.215862790640183,32.32659894574435,34.102183776870135,0,0,0,0,52.335512312259446,23.201189347469644,26.2071125775483,30.911074182077915,29.684619474792235
16.263214090454806,43.43005539751068,41.95707383682124,4.408172583510594,8.896221854835687,23.336018875102525,32.93187672990788,24.89251224945531,9.867941968970452,1.2314238191119868,0,0,1.0478330231212853,0
4503.431829047758,12342.032106601671,7460.589314465879,3331.109082272839,3135.9182038295794,2924.0865079749005,4037.9547313440885,2696.6888270243257,0,1038.705991420961,1414.645491024095,3155.773139546441,2328.8088938870565,559.2370276054609
152.2828228469859,432.3264605479472,317.00900232264934,268.89852759414623,118.61629139780916,263.7803562132125,397.7157420458105,628.1210590945891,309.8533778256722,4.309983366891954,3.7623550293194015,2.1839260481290252,1.0478330231212853,3.1804949437277394
22.17711012334746,0,0,0,0,1519.3415146182824,443.3137252102983,825.6016562736012,947.3224290211634,752.399953477424,596.3332721471252,399.11248529557935,305.4433262398547,483.4352314466164
0,0,26.41741686022078,0,115.65088411286393,0,25.332212869159903,70.52878470679005,0,198.25923487702988,159.27302957452133,303.5657206899345,212.18618718206028,196.13052152987729
0,0,0,10.285736028191385,0,5.417290096005943,0,0,15.788707150352725,270.2975282950811,273.3977987972099,254.42738460703143,229.99934857512213,225.8151410046695
351.87681395711303,264.52851923938323,0,111.67370544893504,97.85844040319256,192.52215571959584,50.66442573831981,0,221.04190010493815,0.6157119095559934,21.320011832809943,3.821870584225794,1.0478330231212853,36.57569185286901
1.478474008223164,0,1.5539656976600458,2.938781722340396,0,3.7504316049271917,0,0.8297504083151771,3.947176787588181,0,0,0.5459815120322563,1.0478330231212853,0
0,0,0,0,0,0,0,0,0,605.8605190030976,983.2287809954703,399.6584668076116,476.7640255201848,501.4580361277403
1944.1933208134608,2250.466506961917,2416.416659861371,1786.7792871829606,1596.8718229430058,3043.683604709801,2738.4122111561855,2424.5306930969473,2478.827022605378,1406.286001425889,1134.9771005113528,1218.630734855996,899.0407338380628,1054.3340738457457
1372.0238796310962,1340.4094370413522,1266.4820435929373,1395.921318111688,854.037298064226,1377.2418282538188,2173.5038641739197,1661.9900678552997,1192.0473898516307,19.70278110579179,34.48825443542785,37.12674281819343,38.76982185548756,12.721979774910958
0,3.9481868543191525,20.201554069580595,0,11.861629139780916,0,2.5332212869159902,0,0,9.235678643339902,20.065893489703477,11.46561175267738,9.430497208091568,6.891072378076769
0,0,0,0,0,22.08587500679346,10.132885147663961,0,1.9735883937940906,9.851390552895895,13.79530177417114,14.195519312838663,4.191332092485141,9.541484831183219
0,0,0,7.346954305850989,2.965407284945229,0,0,0,0,1.8471357286679804,4.389414200872635,1.0919630240645126,0,0
41.397272230248596,25.663214553074493,24.863451162560732,41.14294411276554,45.96381291665105,0,10.132885147663961,0,15.788707150352725,5.5414071860039416,8.151769230192038,3.2758890721935376,6.286998138727712,8.481319849940638
0,0,0,0,0,47.08875237297474,0,0,0,322.0173286977846,358.67784612844963,370.721446669902,320.1129885635527,292.60553482295205
0,0,0,0,0,1199.304684331162,0,0,0,5678.095229925371,6072.441017321515,1681.6230570593493,1611.043273048976,1847.8675623058166
0,0,0,0,0,82.9262099311679,197.59126037944725,159.312078396514,645.3634047706676,343.56724553224433,599.4685680048914,484.28560117261134,347.3566471647061,348.2641963381875
0,9.870467135797881,27.971382557880823,13.224517750531781,22.240554637089218,55.006330205598815,32.93187672990788,63.06103103195346,17.762295544146816,12.31423819111987,7.524710058638803,9.827667216580613,6.286998138727712,5.300824906212899
1128.0756682742742,1395.6840530018205,1243.1725581280366,812.5731462271194,836.2448543545546,1135.9640616701695,792.8982628047049,589.1227899037757,580.2349877754626,366.3485861858161,251.45072779284666,274.08271904019267,288.67799786991407,175.45730439564696
