"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0170039","proteinogenic amino acid metabolic process",225,-0.57283101421345,-1.3781881577108,3.46971759053826e-08,1.07019101933165e-06,7.47016500989241e-07,3834,"tags=36%, list=19%, signal=30%","835900/820320/830442/837292/842579/828226/832366/816271/838140/830897/830067/835286/818078/821577/830888/818195/836210/819608/837725/821203/824825/819954/838445/840076/817290/830959/817519/822396/837166/820660/821845/828586/816232/828797/843742/831490/816765/821482/815134/819654/828213/840006/829387/834875/844399/824493/840011/827715/831061/831612/834407/829510/836550/825068/818912/844282/832872/836625/837509/842175/819022/843886/818978/831270/826458/821287/831255/821147/821003/824015/825167/825030/818104/840141/832365/842908/830292/833535/831660/837733/829438/829949"
"GO:0016116","carotenoid metabolic process",35,-0.78275245361275,-1.76893530219611,3.74196850163038e-08,1.13640704957206e-06,7.93236723665452e-07,3006,"tags=69%, list=15%, signal=58%","835334/824885/839703/819424/829413/843028/837193/824479/842152/816722/820185/842700/821181/5007993/819647/840067/827908/836289/835806/837377/827061/837610/831587/836838"
"GO:0043467","regulation of generation of precursor metabolites and energy",30,-0.806323761837401,-1.80162381747037,4.30334908537099e-08,1.24923692566505e-06,8.71994419930437e-07,1860,"tags=60%, list=9%, signal=54%","829696/830772/829484/840099/843222/831741/821399/830024/820828/843491/829220/842016/821137/817646/843099/824246/817606/836789"
"GO:0005982","starch metabolic process",59,-0.69876216180419,-1.62329406959183,4.25659961323342e-08,1.24923692566505e-06,8.71994419930437e-07,2531,"tags=49%, list=13%, signal=43%","821127/834088/820265/827959/836698/831618/837716/829352/824742/830315/840099/836609/826481/818212/824383/835257/828564/831769/832706/827550/832042/820845/837610/818766/834883/840953/837619/838138/824746"
"GO:0008652","amino acid biosynthetic process",163,-0.59994855205013,-1.43256575618778,4.20017188452293e-08,1.24923692566505e-06,8.71994419930437e-07,3834,"tags=43%, list=19%, signal=35%","835900/842096/820320/830442/837292/828226/832366/816271/830897/830067/843612/835286/830888/818195/836210/819608/837725/821203/824825/819954/838445/819009/818326/840076/820166/830959/817519/822396/820660/821845/828586/816232/828797/843742/831490/821482/835895/815134/819654/828213/840006/829387/834875/838046/844399/840011/827715/831061/829510/825068/818912/832872/836625/837509/842175/819022/818978/831270/821287/831255/821147/824015/825167/825030/832365/825376/830292/833535/831660/829949"
"GO:0042273","ribosomal large subunit biogenesis",66,-0.695676263808973,-1.62379525591129,4.52225977215823e-08,1.29375953481744e-06,9.03072165027479e-07,3827,"tags=41%, list=19%, signal=33%","842371/837218/839496/841726/838937/838833/824683/827257/844414/818377/839109/819095/831853/826559/818500/820560/818524/830524/819018/824741/820107/840799/819374/824153/833970/828817/822138"
"GO:0019319","hexose biosynthetic process",27,-0.819944658027039,-1.81776368939658,4.58942437627541e-08,1.29421767410966e-06,9.03391956172106e-07,2079,"tags=48%, list=10%, signal=43%","828758/836559/828564/842072/840953/816652/828759/824710/824572/837904/824746/820461/830052"
"GO:0018198","peptidyl-cysteine modification",20,-0.870305120611151,-1.86888383514028,4.71542757984791e-08,1.31102169614363e-06,9.15121527356696e-07,910,"tags=65%, list=5%, signal=62%","833461/841757/824462/839433/825414/824710/832185/837455/820461/840098/827877/822277/825866"
"GO:0006260","DNA replication",155,-0.600822491393014,-1.43369011001383,5.4007213137428e-08,1.48069776018449e-06,1.03355909352183e-06,6135,"tags=55%, list=31%, signal=38%","824036/831847/834044/827651/830326/835372/841559/832272/832503/835166/835254/818444/839045/7922426/824636/818332/836845/823971/839227/824585/822079/819743/834611/822101/826875/816632/831145/821018/832830/844213/837339/842620/820746/820217/817684/831023/834960/830696/841183/817518/821389/821187/814641/826707/816985/818812/843086/834193/814812/834492/838127/823286/817292/829114/837249/844215/843052/836221/817048/818650/816142/828581/825111/815415/841056/841258/817506/824226/824640/828153/837997/816345/834670/837636/837333/824368/817831/838771/817340/834508/816715/832836/822324/840218/838621"
"GO:0009117","nucleotide metabolic process",185,-0.582221363169934,-1.39423046821318,7.07856884813226e-08,1.9141225898922e-06,1.33609900824876e-06,4513,"tags=36%, list=23%, signal=28%","824599/838822/820447/843505/829451/829420/830732/844291/843207/841590/827448/824098/823847/821577/821012/829626/821663/829848/842670/832513/834088/821937/840138/838204/821627/840001/824612/816487/2746201/816505/834479/818892/828758/816715/843535/822349/818069/835061/830758/824930/828564/821399/827987/826702/819639/835369/834749/842072/833559/836451/827575/821870/826470/826515/816652/842016/828759/824710/836262/837904/829359/820461/826551/825797/825246/830052"
"GO:1901259","chloroplast rRNA processing",24,-0.840974844275572,-1.83559827354746,7.90290853646669e-08,2.10815425013314e-06,1.47153730785703e-06,3116,"tags=92%, list=16%, signal=77%","822043/824885/817747/822476/814965/841096/826559/816229/817128/823816/834701/835090/842294/839463/837128/824403/837836/824379/817947/828579/824514/818299"
"GO:0045037","protein import into chloroplast stroma",41,-0.749209615558043,-1.70768067123927,8.51841500090954e-08,2.24204682823939e-06,1.56499722613201e-06,2311,"tags=54%, list=12%, signal=48%","828936/819396/844294/828494/835398/836579/824048/835665/820876/819589/831524/832368/835467/823827/837205/830369/820144/816018/816936/832327/817439/816623"
"GO:0032787","monocarboxylic acid metabolic process",425,-0.530889919502712,-1.28747412594255,9.59535333451162e-08,2.49226677399026e-06,1.73965616549525e-06,4219,"tags=34%, list=21%, signal=28%","835863/841665/839131/819219/829420/828569/844291/837117/827386/820257/821967/831406/822102/838140/843393/830339/839434/820239/842775/834570/831484/838528/843628/820667/824005/827955/818379/831751/828553/827089/819664/841863/839462/829574/841787/841367/819205/832268/840138/827835/825492/829413/836457/830880/816505/830740/828758/820951/822525/837236/826580/816893/814962/843028/844094/836367/839932/842561/837888/841699/816756/816765/837147/830912/818437/818937/819337/835895/824033/830751/830108/834300/828213/817570/824702/820773/822181/816892/827307/830441/824779/836519/830758/824208/819070/834946/823942/835006/828019/841900/840346/842961/820255/815998/820812/839053/844282/818024/841905/837418/834671/837386/815152/839891/820216/828564/817548/819826/831500/817165/827018/837377/843835/819845/835369/829954/842072/837610/820828/814873/841221/833497/817694/818382/821870/820288/822168/821965/837731/840069/841670/829220/834273/816652/828608/828759/843182/836838/824710/823650/837904/837095/830825/820461/837953/830052"
"GO:0002238","response to molecule of fungal origin",21,0.806139632016108,2.79658643231029,1.16374200655966e-07,2.94516246275483e-06,2.05578716138542e-06,3110,"tags=81%, list=16%, signal=68%","843660/842988/841606/817828/816283/830902/819700/822093/837210/827493/842281/837635/842275/823620/821460/834837/821717"
"GO:0048564","photosystem I assembly",27,-0.811375975140336,-1.79876747975618,1.16008118364722e-07,2.94516246275483e-06,2.05578716138542e-06,2853,"tags=81%, list=14%, signal=70%","816078/819705/828697/817409/827223/833476/824832/819581/844043/824767/838876/824691/819992/834494/843978/818051/831016/7922413/818532/824699/817646/837178"
"GO:0007017","microtubule-based process",227,-0.566152452042669,-1.36183440781882,1.29624454439372e-07,3.23897054510533e-06,2.26087156377266e-06,6290,"tags=52%, list=32%, signal=36%","840337/838990/821947/838931/828449/831412/819157/832133/816354/825237/842392/819026/816676/826806/836763/837657/839401/831813/843254/828270/818454/823923/833303/831404/828385/842245/817129/827075/831740/827264/825255/819697/843899/825034/835234/825867/832456/839140/836862/835898/821558/838436/836370/824260/827876/829419/835556/838418/832815/818192/819774/821884/821140/843911/825338/819744/831988/830555/831628/826539/830483/819363/830652/818733/830445/824127/816416/831607/817860/842668/815304/841493/820933/837799/821494/831331/828783/836773/834908/838777/821783/829194/841412/817086/824666/818595/835011/823458/824279/820851/814722/838034/827275/827328/828826/823728/824186/818020/842475/827588/838598/818161/821277/835616/838571/817504/824087/832451/829367/827837/836391/836390/832098/841425/832097/831100/839405/838590/827154"
"GO:0007623","circadian rhythm",146,-0.605394954191114,-1.44268226521143,1.48593495557728e-07,3.62127852136983e-06,2.52773080812302e-06,4388,"tags=33%, list=22%, signal=26%","838318/829781/829425/816642/825054/836618/836463/835343/843595/838413/834301/824815/840438/835788/828217/823817/819956/843133/818596/824871/817134/831078/836132/832518/819401/839698/832392/840099/836519/821509/830730/821278/831799/819651/836506/828613/826470/832563/835926/821788/825489/823721/835307/837455/823831/816705/829949/818854"
"GO:0048511","rhythmic process",146,-0.605394954191114,-1.44268226521143,1.48593495557728e-07,3.62127852136983e-06,2.52773080812302e-06,4388,"tags=33%, list=22%, signal=26%","838318/829781/829425/816642/825054/836618/836463/835343/843595/838413/834301/824815/840438/835788/828217/823817/819956/843133/818596/824871/817134/831078/836132/832518/819401/839698/832392/840099/836519/821509/830730/821278/831799/819651/836506/828613/826470/832563/835926/821788/825489/823721/835307/837455/823831/816705/829949/818854"
"GO:0006163","purine nucleotide metabolic process",146,-0.604783525784592,-1.4412252049693,1.69670255709161e-07,4.08450103377907e-06,2.85107015049155e-06,4513,"tags=37%, list=23%, signal=29%","824599/838822/843505/829420/844291/843207/841590/827448/824098/821012/829626/821663/829848/842670/832513/840138/838204/821627/840001/816487/2746201/816505/834479/818892/828758/822349/818069/835061/830758/824930/828564/827987/826702/819639/835369/834749/842072/833559/836451/827575/821870/826515/816652/842016/828759/824710/836262/837904/829359/820461/826551/825797/825246/830052"
"GO:0010020","chloroplast fission",22,-0.835235102013807,-1.80676162864389,1.92103837158103e-07,4.51444017321543e-06,3.15117697794433e-06,2992,"tags=82%, list=15%, signal=70%","835409/821452/838675/819954/835175/842672/834255/832467/828494/824441/819931/822570/832252/816667/818197/834671/835621/821509"
"GO:0043572","plastid fission",22,-0.835235102013807,-1.80676162864389,1.92103837158103e-07,4.51444017321543e-06,3.15117697794433e-06,2992,"tags=82%, list=15%, signal=70%","835409/821452/838675/819954/835175/842672/834255/832467/828494/824441/819931/822570/832252/816667/818197/834671/835621/821509"
"GO:0006094","gluconeogenesis",24,-0.832245656612303,-1.816545049883,2.1141903612516e-07,4.9098962036596e-06,3.42721384876575e-06,2079,"tags=54%, list=10%, signal=49%","828758/836559/828564/842072/840953/816652/828759/824710/824572/837904/824746/820461/830052"
"GO:0007010","cytoskeleton organization",299,-0.547282050440749,-1.32262941543075,2.18167682540149e-07,5.00770936435179e-06,3.49548955257105e-06,5838,"tags=42%, list=29%, signal=30%","816354/825237/842392/819026/819077/826806/829016/837657/839401/831813/843254/828270/818454/823923/833303/831404/828385/817129/827264/825255/819697/843899/825034/835234/825867/839140/836862/835898/838436/836370/824260/827876/829419/835556/832815/818192/819774/825902/821884/821140/823959/843911/825338/819744/843509/831988/831628/826539/834889/819943/830483/816548/830652/818733/830445/816795/816416/839791/831607/817860/815304/820385/841493/820933/821494/831331/828783/839083/836773/824815/834908/834901/818339/826516/821783/829194/841412/817086/824666/818595/829750/835011/823458/824542/816290/820851/843917/814722/838034/819717/835761/827328/828826/838049/818577/822136/823728/824186/818020/842475/843134/827588/838598/821339/818161/821277/835616/829600/838571/817504/824087/832451/816495/823743/837558/829367/823744/827837/836391/836390/832098/841425/832097/831100/839405/838590/827154"
"GO:0019318","hexose metabolic process",88,-0.643800772335369,-1.51720185356669,2.3534734433182e-07,5.33995008863233e-06,3.72740077108714e-06,2125,"tags=34%, list=11%, signal=31%","816505/828758/836559/837457/822349/836609/836501/831246/842961/829788/817395/828564/819826/824450/842072/833559/836500/840953/816652/828759/824710/824572/820584/837904/824746/820461/840895/830052/822277/837848"
"GO:1901605","alpha-amino acid metabolic process",244,-0.558357552649563,-1.34483527374259,2.39348374952859e-07,5.36901922905618e-06,3.74769166044609e-06,3834,"tags=36%, list=19%, signal=29%","835900/820320/830442/837292/842579/828226/832366/816271/838140/830897/830067/843612/835286/818078/821577/830888/818195/836210/819608/837725/821203/824825/819954/838445/818326/840076/817290/820166/830959/817519/822396/837166/820660/821845/828586/816232/828797/843742/831490/816765/821482/815134/819654/828213/840006/829387/834875/838046/844399/824493/840011/827715/831061/831612/834407/829510/836550/825068/818912/844282/832872/836625/837509/842175/819022/843886/818978/831270/826458/821287/831255/821147/821003/824015/825167/825030/818104/840141/832365/825376/842908/830292/833535/831660/837733/829438/829949"
"GO:0170034","L-amino acid biosynthetic process",115,-0.616188948778338,-1.46179671235758,2.90472399565518e-07,6.44261254766666e-06,4.49708303999129e-06,3834,"tags=45%, list=19%, signal=37%","835900/820320/830442/837292/828226/832366/830897/830067/835286/830888/818195/836210/837725/824825/819954/838445/840076/830959/817519/822396/820660/821845/828586/816232/828797/843742/831490/821482/815134/828213/840006/834875/844399/840011/827715/831061/829510/825068/818912/836625/837509/842175/819022/831270/821147/824015/825167/825030/832365/830292/833535/831660"
"GO:0006633","fatty acid biosynthetic process",131,-0.602287564182562,-1.43296622337568,3.28636018052395e-07,7.20808332928253e-06,5.03139821790158e-06,2903,"tags=39%, list=15%, signal=33%","818379/831751/828553/819664/829574/841367/840138/836457/830880/830740/822525/842561/837888/841699/816756/837147/830912/828213/817570/824702/830441/824779/836519/819070/835006/841900/842961/815998/820812/839053/841905/834671/815152/839891/817548/831500/827018/843835/819845/835369/837610/820828/833497/817694/818382/820288/822168/829220/834273/828608/823650"
"GO:0009773","photosynthetic electron transport in photosystem I",16,-0.889215826897446,-1.85194718744752,4.28166947385094e-07,9.28792916635357e-06,6.48317564056781e-06,1632,"tags=81%, list=8%, signal=75%","841984/814688/820871/815111/838455/842785/838168/842016/828388/824572/826551/819295/836525"
"GO:0016109","tetraterpenoid biosynthetic process",25,-0.807702128826462,-1.77273383324658,4.70561180574503e-07,9.98804054251688e-06,6.97186853844963e-06,3006,"tags=72%, list=15%, signal=61%","835334/824885/839703/819424/837193/824479/820185/842700/821181/5007993/819647/840067/836289/835806/827061/837610/831587/836838"
"GO:0016117","carotenoid biosynthetic process",25,-0.807702128826462,-1.77273383324658,4.70561180574503e-07,9.98804054251688e-06,6.97186853844963e-06,3006,"tags=72%, list=15%, signal=61%","835334/824885/839703/819424/837193/824479/820185/842700/821181/5007993/819647/840067/836289/835806/827061/837610/831587/836838"
"GO:0065002","intracellular protein transmembrane transport",35,-0.760345056272112,-1.71829702440695,4.89371628866193e-07,1.027680420619e-05,7.1734318273891e-06,1577,"tags=29%, list=8%, signal=26%","820197/819185/816386/832987/835320/814640/830273/819358/816623/817429"
"GO:0009640","photomorphogenesis",106,-0.620065153352177,-1.46828581300621,4.98586968765684e-07,1.03601123825627e-05,7.23158273810837e-06,4823,"tags=38%, list=24%, signal=29%","830543/824703/831368/841717/843693/829913/836463/5007942/841922/831902/833982/824637/817696/836466/816538/843330/829435/843890/835507/822525/832518/837990/841671/836248/837417/837576/828839/827568/832368/819992/829902/822519/836289/830029/817016/837113/818903/826470/825147/832370"
"GO:0006766","vitamin metabolic process",72,-0.658135837279886,-1.54289486624143,5.41741984857018e-07,1.10247286402861e-05,7.69549927485444e-06,4219,"tags=40%, list=21%, signal=32%","835863/819219/830339/836418/838468/838945/829413/836096/816777/827843/839932/836175/818937/842354/829509/816597/819010/843222/830328/821206/842350/835440/818402/831738/827479/834757/825516/817513/835567"
"GO:0009110","vitamin biosynthetic process",72,-0.658135837279886,-1.54289486624143,5.41741984857018e-07,1.10247286402861e-05,7.69549927485444e-06,4219,"tags=40%, list=21%, signal=32%","835863/819219/830339/836418/838468/838945/829413/836096/816777/827843/839932/836175/818937/842354/829509/816597/819010/843222/830328/821206/842350/835440/818402/831738/827479/834757/825516/817513/835567"
"GO:0030490","maturation of SSU-rRNA",49,-0.713528161063381,-1.64329060593042,6.20385845748579e-07,1.24905744508192e-05,8.7186913859768e-06,3057,"tags=33%, list=15%, signal=28%","838833/828333/818985/820170/826873/818377/824818/824290/818500/836535/832138/815456/832832/824556/831956/832151"
"GO:0170038","proteinogenic amino acid biosynthetic process",123,-0.614620366693368,-1.46032882988274,6.26426986135308e-07,1.24905744508192e-05,8.7186913859768e-06,3834,"tags=45%, list=19%, signal=36%","835900/820320/830442/837292/828226/832366/830897/830067/835286/830888/818195/836210/819608/837725/824825/819954/838445/840076/830959/817519/822396/820660/821845/828586/816232/828797/843742/831490/821482/815134/828213/840006/829387/834875/844399/840011/827715/831061/829510/825068/818912/836625/837509/842175/819022/831270/821147/824015/825167/825030/832365/830292/833535/831660/829949"
"GO:0009645","response to low light intensity stimulus",20,-0.845418151829334,-1.8154418266303,7.24483441261827e-07,1.42421034034785e-05,9.941296515306e-06,434,"tags=55%, list=2%, signal=54%","841099/818903/815247/826470/822391/815055/815058/825320/842446/824654/823901"
"GO:0140694","membraneless organelle assembly",106,-0.617603090255415,-1.46245576063807,7.28699312943935e-07,1.42421034034785e-05,9.941296515306e-06,5839,"tags=55%, list=29%, signal=39%","818001/819026/843067/826806/839401/823923/831404/828385/825867/839140/836862/836370/827876/820785/835556/834569/832815/818192/831405/842371/831628/826539/839819/841726/830652/818733/838135/844021/831607/817860/822043/819179/841493/821494/820170/834908/843064/837933/829194/841412/839109/824818/823458/826559/828826/824424/836535/823728/832834/816229/836779/834844/818188/821120/825283/820324/833970/822138"
"GO:0006261","DNA-templated DNA replication",124,-0.608476874506427,-1.44561656031982,7.45744718825635e-07,1.44323536760961e-05,1.00740953244867e-05,6135,"tags=56%, list=31%, signal=39%","824036/831847/834044/830326/835372/841559/832272/835166/818444/839045/7922426/824636/836845/823971/839227/824585/822079/834611/822101/826875/816632/831145/821018/844213/837339/842620/820746/820217/817684/831023/834960/841183/817518/821389/814641/826707/818812/843086/834193/814812/834492/838127/823286/817292/829114/837249/844215/843052/818650/816142/828581/825111/815415/841056/841258/817506/824226/824640/828153/837997/816345/834670/837333/824368/838771/817340/834508/832836/840218/838621"
"GO:0010205","photoinhibition",10,-0.932513936227916,-1.80156853422493,9.60520045857017e-07,1.82314093319399e-05,1.27259184213242e-05,445,"tags=60%, list=2%, signal=59%","820828/829220/817646/843099/824246/836789"
"GO:0043155","negative regulation of photosynthesis, light reaction",10,-0.932513936227916,-1.80156853422493,9.60520045857017e-07,1.82314093319399e-05,1.27259184213242e-05,445,"tags=60%, list=2%, signal=59%","820828/829220/817646/843099/824246/836789"
"GO:0071482","cellular response to light stimulus",105,-0.622319863350017,-1.47326504354243,9.84968661764377e-07,1.85174108411703e-05,1.29255536666623e-05,3191,"tags=32%, list=16%, signal=27%","5007942/839300/831928/819424/818596/817134/816538/843330/814823/817569/837229/824559/831218/836554/818029/818869/838761/815111/818273/837376/830029/831453/817016/836451/842794/818903/829567/826470/835926/821788/823721/839449/843129/818854"
"GO:0170033","L-amino acid metabolic process",219,-0.557694210639924,-1.34025750540892,1.0524341160369e-06,1.95991032552531e-05,1.36805983901916e-05,3834,"tags=35%, list=19%, signal=29%","835900/820320/830442/837292/842579/828226/832366/816271/838140/830897/830067/835286/821577/830888/818195/836210/819608/837725/821203/824825/819954/838445/840076/817290/830959/817519/822396/837166/820660/821845/828586/816232/828797/843742/831490/816765/821482/815134/819654/828213/840006/829387/834875/844399/824493/840011/827715/831061/831612/834407/829510/836550/825068/818912/844282/832872/836625/837509/842175/819022/843886/818978/831270/826458/821287/831255/821147/821003/824015/825167/825030/832365/842908/830292/833535/831660/829949"
"GO:0006109","regulation of carbohydrate metabolic process",79,-0.646728101152582,-1.51907080025437,1.25904074243785e-06,2.32275366875918e-05,1.62133234810738e-05,4640,"tags=46%, list=23%, signal=35%","839880/824599/830663/830549/833975/830399/843141/814637/821783/837277/834088/843133/829352/823899/824742/844225/838257/830662/840099/821339/821181/836263/819826/830153/815963/820845/818766/832620/831013/825414/821260/839436/820775/838138/819353/837095"
"GO:0000226","microtubule cytoskeleton organization",186,-0.571931332136248,-1.36953778199705,1.44601987150105e-06,2.6430029873547e-05,1.84487330584296e-05,6290,"tags=54%, list=32%, signal=38%","840337/838990/821947/828449/831412/819157/816354/825237/842392/819026/826806/837657/839401/831813/843254/828270/818454/823923/833303/831404/828385/817129/827264/825255/819697/843899/825034/835234/825867/839140/836862/835898/838436/836370/824260/827876/829419/835556/832815/818192/819774/821884/821140/843911/825338/819744/831988/831628/826539/830483/830652/818733/830445/816416/831607/817860/815304/841493/820933/821494/831331/828783/836773/834908/821783/829194/841412/817086/824666/818595/835011/823458/820851/814722/838034/827328/828826/823728/824186/818020/842475/827588/838598/818161/821277/835616/838571/817504/824087/832451/829367/827837/836391/836390/832098/841425/832097/831100/839405/838590/827154"
"GO:0005996","monosaccharide metabolic process",126,-0.601573919541234,-1.42969688041991,1.61876173665576e-06,2.93159235610869e-05,2.04631493315537e-05,2630,"tags=30%, list=13%, signal=26%","844288/841080/816505/828758/836559/837457/822349/829509/836609/836501/821206/831246/842961/829788/817395/828564/819826/824450/842072/831532/833559/836500/840953/838544/816652/828759/825489/824710/824572/820584/837904/837455/824746/820461/840895/830052/822277/837848"
"GO:0043038","amino acid activation",50,-0.692794211390036,-1.59669196376706,1.780217778082e-06,3.19468172175806e-05,2.22995700622903e-05,2897,"tags=38%, list=15%, signal=33%","817952/821282/829518/817673/829428/837734/817126/843587/828736/825755/831533/835328/820551/841273/824706/832343/834962/824983/815029"
"GO:0044743","protein transmembrane import into intracellular organelle",18,-0.844124999693606,-1.79006028811586,3.74947366161318e-06,6.6679828901121e-05,4.65439641825667e-05,1577,"tags=44%, list=8%, signal=41%","820197/819185/832987/835320/830273/819358/816623/817429"
"GO:0043039","tRNA aminoacylation",49,-0.693299906216314,-1.596703935665,3.78643932626258e-06,6.6735993125378e-05,4.65831680270463e-05,2897,"tags=39%, list=15%, signal=33%","817952/821282/829518/817673/829428/837734/817126/843587/828736/825755/831533/835328/820551/841273/824706/832343/834962/824983/815029"
"GO:0009082","branched-chain amino acid biosynthetic process",17,-0.830977825239383,-1.74472251871826,4.59079512810258e-06,8.01967219723406e-05,5.59790481852471e-05,2168,"tags=76%, list=11%, signal=68%","820166/843742/831490/821977/840006/838046/825068/818912/821584/831270/824015/825030/832365"
"GO:0006623","protein targeting to vacuole",38,0.579151815168127,2.21981068405892,4.8637258275274e-06,8.4219252487185e-05,5.87868615718686e-05,6138,"tags=68%, list=31%, signal=47%","828470/839974/827757/818059/837428/828571/829059/841226/824478/824539/815960/824451/839062/823924/832543/824597/833947/818240/817230/823935/831043/831546/825344/828005/830501/839208"
"GO:0016051","carbohydrate biosynthetic process",272,-0.538017638504925,-1.29864307754007,5.21919826397773e-06,8.95886728094959e-05,6.25348332040901e-05,3887,"tags=30%, list=20%, signal=24%","839224/830549/816821/827298/834523/833975/821672/830368/830399/835220/838203/825457/824889/819674/830135/816753/844288/814637/835849/821783/839723/837277/843133/829900/843130/841588/827498/836698/836710/828758/817818/819834/844194/836559/837716/829352/824559/816845/829509/844225/838257/830662/830315/821339/821206/831140/830559/827940/836263/825285/842961/835257/828564/830153/819639/815963/842072/832042/830847/820845/830090/837610/818766/836213/834883/840953/825414/816652/828759/829376/824710/838138/824572/819353/837904/837095/824746/820461/840895/830052/822277"
"GO:0019693","ribose phosphate metabolic process",117,-0.596198683924072,-1.4145783692634,5.5012038469319e-06,9.36153137400308e-05,6.53455157498535e-05,4513,"tags=40%, list=23%, signal=31%","824599/838822/820447/843505/829420/844291/841590/827448/821577/826805/821012/821663/842670/834088/821937/840138/838204/840001/824612/816487/2746201/816505/818892/828758/830522/818069/830758/824930/828564/821399/827987/826702/835369/834749/842072/836451/821870/826515/816652/828759/824710/837904/829359/820461/826551/825797/830052"
"GO:0009259","ribonucleotide metabolic process",109,-0.597810173768623,-1.41622356577812,7.71890914767173e-06,0.000130231851773538,9.09046520405064e-05,4513,"tags=40%, list=23%, signal=31%","824599/838822/820447/843505/829420/844291/841590/827448/821577/821012/821663/842670/834088/821937/840138/838204/840001/824612/816487/2746201/816505/828758/818069/830758/824930/828564/821399/827987/826702/835369/834749/842072/836451/821870/826515/816652/828759/824710/837904/829359/820461/826551/825797/830052"
"GO:0003002","regionalization",178,-0.564649322472814,-1.35184267389208,8.12800847413481e-06,0.000135971938372391,9.49113567586304e-05,6125,"tags=46%, list=31%, signal=32%","838096/843388/823852/840116/840211/824443/816621/830915/829267/818385/818444/837498/818336/829783/824585/817788/823703/835618/830976/836414/820634/827965/843693/817593/834792/821852/830889/832968/844348/831732/826364/821847/820060/814726/828569/836142/814812/829919/816640/827132/837654/819153/834713/6240858/843393/832093/837048/826909/831518/837997/819276/823605/820777/837277/824637/835648/818340/835028/831383/834409/817199/817761/818036/831171/827127/819127/843134/3768574/827914/840218/838363/817173/844282/838621/816492/817299/824468/833970/822138/817947/837452"
"GO:0042793","plastid transcription",15,-0.856534778679574,-1.76625982046747,8.21217063956402e-06,0.000136225418844533,9.50882916160045e-05,2156,"tags=80%, list=11%, signal=71%","824576/843251/828116/843824/827759/818029/820974/827001/820382/838761/832500/837332"
"GO:0007389","pattern specification process",211,-0.548239319166416,-1.31705975608397,8.40588245171449e-06,0.000138276766330703,9.65201765727567e-05,6125,"tags=42%, list=31%, signal=30%","843388/823852/840116/839385/840211/824443/816621/830915/829267/818385/818444/837498/818336/829783/831757/824585/817788/827760/823703/835618/830976/836414/820634/827965/843693/817593/834792/821852/830889/832968/844348/831732/826364/821847/820060/814726/828569/836142/814812/829919/816640/827132/837654/819153/834713/6240858/843393/832093/837048/826909/831518/837997/819276/823605/820777/837277/824637/835648/818340/817361/835028/830879/831383/834409/817199/817761/818036/831171/827127/836461/819127/843134/3768574/827914/840218/838363/817173/844282/830360/814670/838916/838621/816492/817299/824468/833970/822138/817947/837452"
"GO:0009631","cold acclimation",60,-0.661621260070929,-1.5400318668366,1.0222279712211e-05,0.000166766778114914,0.000116406821603169,3221,"tags=40%, list=16%, signal=34%","819294/837206/838495/828653/828651/828652/835011/826859/836772/824261/839814/830024/843835/831453/844085/835168/837619/839815/828579/838632/818853/824514/816092/818854"
"GO:0080136","priming of cellular response to stress",13,0.848810736623925,2.28308861963611,1.07061603839272e-05,0.000173229185228462,0.000120917721678695,916,"tags=69%, list=5%, signal=66%","822092/815949/824349/817828/823729/825906/829853/834836/843005"
"GO:0009150","purine ribonucleotide metabolic process",91,-0.616374906256171,-1.45284574251432,1.14739691779039e-05,0.000179758850453828,0.0001254755693724,4513,"tags=42%, list=23%, signal=32%","824599/838822/843505/829420/844291/841590/827448/821012/821663/842670/840138/838204/840001/816487/2746201/816505/828758/818069/830758/824930/828564/827987/826702/835369/834749/842072/836451/821870/826515/816652/828759/824710/837904/829359/820461/826551/825797/830052"
"GO:0071478","cellular response to radiation",110,-0.59399910384789,-1.40794231263529,1.13348924768113e-05,0.000179758850453828,0.0001254755693724,3191,"tags=31%, list=16%, signal=26%","5007942/839300/831928/819424/818596/817134/816538/843330/814823/817569/837229/824559/831218/836554/818029/818869/838761/815111/818273/837376/830029/831453/817016/836451/842794/818903/829567/826470/835926/821788/823721/839449/843129/818854"
"GO:0071214","cellular response to abiotic stimulus",212,-0.544254993353795,-1.30784569658029,1.14625066712327e-05,0.000179758850453828,0.0001254755693724,3648,"tags=31%, list=18%, signal=26%","827842/814714/817847/822453/5007942/839300/830471/831928/819424/818596/817134/816538/843330/817761/814823/819402/817569/841375/837229/824559/831218/829747/836554/827588/837544/818029/835868/840218/829571/818869/818027/838761/815111/838916/818273/835840/837376/830029/827389/831453/837332/817016/831087/836451/842794/818903/829567/825754/826470/841670/832097/840100/839405/835926/821788/839815/823721/827154/839449/843129/837455/816092/822391/818854/815055/815058"
"GO:0104004","cellular response to environmental stimulus",212,-0.544254993353795,-1.30784569658029,1.14625066712327e-05,0.000179758850453828,0.0001254755693724,3648,"tags=31%, list=18%, signal=26%","827842/814714/817847/822453/5007942/839300/830471/831928/819424/818596/817134/816538/843330/817761/814823/819402/817569/841375/837229/824559/831218/829747/836554/827588/837544/818029/835868/840218/829571/818869/818027/838761/815111/838916/818273/835840/837376/830029/827389/831453/837332/817016/831087/836451/842794/818903/829567/825754/826470/841670/832097/840100/839405/835926/821788/839815/823721/827154/839449/843129/837455/816092/822391/818854/815055/815058"
